material_id,formula,composition,structure,band_gap,functional,passes_topology,b_site_elements,anion_elements,n_candidate_b_sites,n_edge_or_face_sharing_pairs,disambiguated_by_bond_length,error,a_site_elements,a_site_mean_cn,a_site_cn_plausible,a_site_element,b_site_element,x_site_element,a_oxi_state,b_oxi_state,x_oxi_state,oxi_error,b_site_cn,x_site_cn,a_site_cn,a_site_radius,a_site_radius_method,b_site_radius,b_site_radius_method,x_site_radius,x_site_radius_method
mp-849271,AgIO3,Ag1 I1 O3,"Full Formula (Ag4 I4 O12)
Reduced Formula: AgIO3
abc   :   5.915064   6.645817   8.445084
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0         0.5       0               -0
  1  Ag    0         0.5       0.5             -0
  2  Ag    0.5       0         0               -0
  3  Ag    0.5       0         0.5             -0
  4  I     0.012139  0.018199  0.25             0
  5  I     0.487861  0.518199  0.25             0
  6  I     0.512139  0.481801  0.75             0
  7  I     0.987861  0.981801  0.75             0
  8  O     0.132917  0.166719  0.085514        -0
  9  O     0.132917  0.166719  0.414486        -0
 10  O     0.215003  0.398273  0.75            -0
 11  O     0.284997  0.898273  0.75            -0
 12  O     0.367083  0.666719  0.085514        -0
 13  O     0.367083  0.666719  0.414486        -0
 14  O     0.632917  0.333281  0.914486        -0
 15  O     0.632917  0.333281  0.585514        -0
 16  O     0.715003  0.101727  0.25            -0
 17  O     0.784997  0.601727  0.25            -0
 18  O     0.867083  0.833281  0.585514        -0
 19  O     0.867083  0.833281  0.914486        -0",1.9765000000000001,GGA Static,True,['Ag'],['O'],4,0,False,,['I'],{'I': 3.0},False,I,Ag,O,5.0,1.0,-2.0,,6.0,3.0,3.0,0.95,shannon_fallback_cn,1.15,shannon_exact_cn,1.36,shannon_exact_cn
mp-1202188,AgIO3,Ag1 I1 O3,"Full Formula (Ag8 I8 O24)
Reduced Formula: AgIO3
abc   :   5.714810   5.981865  17.248739
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.522012  0.290456  0.537549
  1  Ag    0.477988  0.790456  0.962451
  2  Ag    0.977988  0.709544  0.037549
  3  Ag    0.022012  0.209544  0.462451
  4  Ag    0.477988  0.709544  0.462451
  5  Ag    0.522012  0.209544  0.037549
  6  Ag    0.022012  0.290456  0.962451
  7  Ag    0.977988  0.790456  0.537549
  8  I     0.007692  0.314755  0.665069
  9  I     0.992308  0.814755  0.834931
 10  I     0.492308  0.685245  0.165069
 11  I     0.507692  0.185245  0.334931
 12  I     0.992308  0.685245  0.334931
 13  I     0.007692  0.185245  0.165069
 14  I     0.507692  0.314755  0.834931
 15  I     0.492308  0.814755  0.665069
 16  O     0.135439  0.404144  0.571919
 17  O     0.864561  0.904144  0.928081
 18  O     0.364561  0.595856  0.071919
 19  O     0.635439  0.095856  0.428081
 20  O     0.864561  0.595856  0.428081
 21  O     0.135439  0.095856  0.071919
 22  O     0.635439  0.404144  0.928081
 23  O     0.364561  0.904144  0.571919
 24  O     0.249049  0.157196  0.708028
 25  O     0.750951  0.657196  0.791972
 26  O     0.250951  0.842804  0.208029
 27  O     0.749049  0.342804  0.291971
 28  O     0.750951  0.842804  0.291971
 29  O     0.249049  0.342804  0.208029
 30  O     0.749049  0.157196  0.791972
 31  O     0.250951  0.657196  0.708028
 32  O     0.839923  0.084923  0.619384
 33  O     0.160077  0.584923  0.880616
 34  O     0.660077  0.915077  0.119384
 35  O     0.339923  0.415077  0.380616
 36  O     0.160077  0.915077  0.380616
 37  O     0.839923  0.415077  0.119384
 38  O     0.339923  0.084923  0.880616
 39  O     0.660077  0.584923  0.619384",1.8079435668012565,GGA Static,True,['Ag'],['O'],8,0,False,,['I'],{'I': 3.0},False,I,Ag,O,5.0,1.0,-2.0,,5.0,3.0,3.0,0.95,shannon_fallback_cn,1.09,shannon_exact_cn,1.36,shannon_exact_cn
mp-552185,AgNO3,Ag1 N1 O3,"Full Formula (Ag2 N2 O6)
Reduced Formula: AgNO3
abc   :   6.201768   6.201685   6.201687
angles:  49.089530  49.086917  49.088563
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.996583  0.99655   0.996553
  1  Ag    0.496535  0.496554  0.496587
  2  N     0.222979  0.223063  0.223067
  3  N     0.723038  0.723051  0.722976
  4  O     0.66413   0.991762  0.511417
  5  O     0.491699  0.164084  0.011553
  6  O     0.511501  0.664108  0.991681
  7  O     0.991737  0.511406  0.664124
  8  O     0.164114  0.011469  0.491747
  9  O     0.011483  0.491751  0.164095",1.8635,GGA Static,True,['Ag'],['O'],2,0,False,,['N'],{'N': 3.0},False,N,Ag,O,5.0,1.0,-2.0,,6.0,3.0,3.0,0.104,shannon_exact_cn,1.15,shannon_exact_cn,1.36,shannon_exact_cn
mp-638686,AgNO3,Ag1 N1 O3,"Full Formula (Ag8 N8 O24)
Reduced Formula: AgNO3
abc   :   6.902051   7.202858  10.013824
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.886831  0.4752    0.380813
  1  Ag    0.113169  0.9752    0.119187
  2  Ag    0.613169  0.9752    0.380813
  3  Ag    0.886831  0.0248    0.880813
  4  Ag    0.386831  0.4752    0.119187
  5  Ag    0.113169  0.5248    0.619187
  6  Ag    0.613169  0.5248    0.880813
  7  Ag    0.386831  0.0248    0.619187
  8  N     0.123101  0.863871  0.403003
  9  N     0.876899  0.136129  0.596997
 10  N     0.623101  0.636129  0.596997
 11  N     0.876899  0.363871  0.096997
 12  N     0.376899  0.363871  0.403003
 13  N     0.123101  0.636129  0.903003
 14  N     0.623101  0.863871  0.096997
 15  N     0.376899  0.136129  0.903003
 16  O     0.237763  0.98316   0.355625
 17  O     0.995573  0.215686  0.673268
 18  O     0.504427  0.715686  0.673268
 19  O     0.762237  0.01684   0.644375
 20  O     0.504427  0.784314  0.173268
 21  O     0.004427  0.715686  0.826732
 22  O     0.372283  0.172356  0.026897
 23  O     0.004427  0.784314  0.326732
 24  O     0.495573  0.215686  0.826732
 25  O     0.627717  0.827643  0.973103
 26  O     0.237763  0.51684   0.855625
 27  O     0.262237  0.48316   0.355625
 28  O     0.737763  0.98316   0.144375
 29  O     0.495573  0.284314  0.326732
 30  O     0.995573  0.284314  0.173268
 31  O     0.737763  0.51684   0.644375
 32  O     0.372283  0.327643  0.526897
 33  O     0.262237  0.01684   0.855625
 34  O     0.872283  0.172356  0.473103
 35  O     0.127717  0.827643  0.526897
 36  O     0.762237  0.48316   0.144375
 37  O     0.627717  0.672357  0.473103
 38  O     0.872283  0.327643  0.973103
 39  O     0.127717  0.672357  0.026897",2.0088999999999997,GGA Static,True,['Ag'],['O'],8,0,False,,['N'],{'N': 3.0},False,N,Ag,O,5.0,1.0,-2.0,,6.0,2.3333333333333335,3.0,0.104,shannon_exact_cn,1.15,shannon_exact_cn,1.35,shannon_exact_cn
mp-669466,AgNO3,Ag1 N1 O3,"Full Formula (Ag8 N8 O24)
Reduced Formula: AgNO3
abc   :   7.077779   7.419143  10.226522
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.868774  0.509931  0.12941         -0
  1  Ag    0.634265  0.010483  0.128487         0
  2  Ag    0.365735  0.510483  0.371513         0
  3  Ag    0.131226  0.009931  0.37059         -0
  4  Ag    0.865735  0.989517  0.628487         0
  5  Ag    0.134265  0.489517  0.871513         0
  6  Ag    0.631226  0.490069  0.62941         -0
  7  Ag    0.368774  0.990069  0.87059         -0
  8  N     0.628751  0.364079  0.905844         0
  9  N     0.880672  0.85679   0.90951          0
 10  N     0.128751  0.135921  0.094156         0
 11  N     0.871249  0.635921  0.405844         0
 12  N     0.380672  0.64321   0.09049          0
 13  N     0.619328  0.14321   0.40951          0
 14  N     0.119328  0.35679   0.59049          0
 15  N     0.371249  0.864079  0.594156         0
 16  O     0.016343  0.291826  0.680992         0
 17  O     0.255494  0.527578  0.119562         0
 18  O     0.487751  0.793295  0.672932         0
 19  O     0.627856  0.322653  0.026491         0
 20  O     0.127856  0.177347  0.973509         0
 21  O     0.872144  0.677347  0.526491         0
 22  O     0.512249  0.293295  0.827068         0
 23  O     0.516343  0.208174  0.319008         0
 24  O     0.372144  0.822653  0.473509         0
 25  O     0.24573   0.019346  0.136108         0
 26  O     0.483657  0.708174  0.180992         0
 27  O     0.404707  0.688868  0.971982         0
 28  O     0.74573   0.480654  0.863892         0
 29  O     0.987751  0.706705  0.327068         0
 30  O     0.095293  0.311132  0.471982         0
 31  O     0.012249  0.206705  0.172932         0
 32  O     0.75427   0.519346  0.363892         0
 33  O     0.244506  0.472422  0.619562         0
 34  O     0.744506  0.027578  0.380438         0
 35  O     0.755494  0.972422  0.880438         0
 36  O     0.983657  0.791826  0.819008         0
 37  O     0.904707  0.811132  0.028018         0
 38  O     0.25427   0.980654  0.636108         0
 39  O     0.595293  0.188868  0.528018         0",2.0035935215150227,GGA Static,True,['Ag'],['O'],8,0,False,,['N'],{'N': 3.0},False,N,Ag,O,5.0,1.0,-2.0,,6.5,2.3333333333333335,3.0,0.104,shannon_exact_cn,1.15,shannon_exact_cn,1.35,shannon_exact_cn
mp-776166,AgPdO3,Ag1 Pd1 O3,"Full Formula (Ag4 Pd4 O12)
Reduced Formula: AgPdO3
abc   :   6.477635   6.477635   6.838195
angles:  90.000000  90.000000 111.152674
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.992866  0.007134  0.25             0
  1  Ag    0.380235  0.619765  0.75             0
  2  Ag    0.619765  0.380235  0.25            -0
  3  Ag    0.007134  0.992866  0.75            -0
  4  Pd    0.5       0         0               -0
  5  Pd    0.5       0         0.5              0
  6  Pd    0         0.5       0               -0
  7  Pd    0         0.5       0.5              0
  8  O     0.477024  0.164974  0.75             0
  9  O     0.164974  0.477024  0.25            -0
 10  O     0.252753  0.310197  0.25            -0
 11  O     0.310197  0.252753  0.75             0
 12  O     0.161072  0.838928  0.498349         0
 13  O     0.838928  0.161072  0.998349        -0
 14  O     0.838928  0.161072  0.501651         0
 15  O     0.161072  0.838928  0.001651        -0
 16  O     0.747247  0.689803  0.75             0
 17  O     0.689803  0.747247  0.25            -0
 18  O     0.522976  0.835026  0.25            -0
 19  O     0.835026  0.522976  0.75             0",0.0,GGA Static,True,['Ag'],['O'],2,0,False,,['Pd'],{'Pd': 4.0},False,Pd,Ag,O,4.0,2.0,-2.0,,4.0,3.3333333333333335,4.0,0.615,shannon_fallback_cn,0.94,shannon_fallback_cn,1.36,shannon_exact_cn
mp-776168,AgRuO3,Ag1 Ru1 O3,"Full Formula (Ag4 Ru4 O12)
Reduced Formula: AgRuO3
abc   :   7.214616   7.214616   7.214616
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (20)
  #  SP         a       b       c    magmom
---  ----  ------  ------  ------  --------
  0  Ag    0.625   0.125   0.125     -0.003
  1  Ag    0.125   0.125   0.125     -0.004
  2  Ag    0.125   0.625   0.125     -0.005
  3  Ag    0.125   0.125   0.625     -0.004
  4  Ru    0.625   0.625   0.125     -0.079
  5  Ru    0.625   0.625   0.625     -0.078
  6  Ru    0.625   0.125   0.625     -0.074
  7  Ru    0.125   0.625   0.625     -0.1
  8  O     0.9467  0.5533  0.5533    -0.007
  9  O     0.6967  0.6967  0.3033    -0.003
 10  O     0.6967  0.3033  0.3033    -0.005
 11  O     0.9467  0.5533  0.9467    -0.007
 12  O     0.9467  0.9467  0.5533    -0.007
 13  O     0.5533  0.9467  0.5533    -0.006
 14  O     0.6967  0.3033  0.6967    -0.004
 15  O     0.3033  0.6967  0.3033    -0.006
 16  O     0.3033  0.3033  0.6967    -0.006
 17  O     0.5533  0.9467  0.9467    -0.006
 18  O     0.5533  0.5533  0.9467    -0.004
 19  O     0.3033  0.6967  0.6967    -0.006",0.0,GGA Static,True,['Ru'],['O'],8,0,True,,['Ag'],{'Ag': 6.0},True,Ag,Ru,O,1.0,5.0,-2.0,,6.0,4.0,6.0,1.15,shannon_exact_cn,0.565,shannon_exact_cn,1.38,shannon_exact_cn
mp-540872,AgSbO3,Ag1 Sb1 O3,"Full Formula (Ag4 Sb4 O12)
Reduced Formula: AgSbO3
abc   :   7.270080   7.270080   7.270080
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.625     0.125     0.125           -0
  1  Ag    0.125     0.625     0.125           -0
  2  Ag    0.125     0.125     0.625           -0
  3  Ag    0.125     0.125     0.125           -0
  4  Sb    0.125     0.625     0.625            0
  5  Sb    0.625     0.125     0.625            0
  6  Sb    0.625     0.625     0.125            0
  7  Sb    0.625     0.625     0.625            0
  8  O     0.699561  0.699561  0.300439        -0
  9  O     0.300439  0.300439  0.699561        -0
 10  O     0.699561  0.300439  0.699561        -0
 11  O     0.300439  0.699561  0.300439        -0
 12  O     0.300439  0.699561  0.699561        -0
 13  O     0.699561  0.300439  0.300439        -0
 14  O     0.550439  0.550439  0.949561        -0
 15  O     0.949561  0.949561  0.550439        -0
 16  O     0.550439  0.949561  0.550439        -0
 17  O     0.949561  0.550439  0.949561        -0
 18  O     0.949561  0.550439  0.550439        -0
 19  O     0.550439  0.949561  0.949561        -0",0.0945999999999998,GGA Static,True,['Sb'],['O'],8,0,True,,['Ag'],{'Ag': 6.0},True,Ag,Sb,O,1.0,5.0,-2.0,,6.0,4.0,6.0,1.15,shannon_exact_cn,0.6,shannon_exact_cn,1.38,shannon_exact_cn
mp-545999,AgSbO3,Ag1 Sb1 O3,"Full Formula (Ag2 Sb2 O6)
Reduced Formula: AgSbO3
abc   :   6.365893   6.365893   6.365894
angles:  49.618213  49.618261  49.618343
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ag    0.361226  0.361225  0.361225
  1  Ag    0.638774  0.638775  0.638775
  2  Sb    0.162859  0.162858  0.162859
  3  Sb    0.837141  0.837141  0.837141
  4  O     0.814951  0.439828  0.044166
  5  O     0.560172  0.955833  0.18505
  6  O     0.955833  0.18505   0.560171
  7  O     0.044167  0.814951  0.439828
  8  O     0.439829  0.044167  0.81495
  9  O     0.185049  0.560171  0.955834",0.13329999999999975,GGA Static,True,['Sb'],['O'],4,0,True,,['Ag'],{'Ag': 6.0},True,Ag,Sb,O,1.0,5.0,-2.0,,6.0,4.0,6.0,1.15,shannon_exact_cn,0.6,shannon_exact_cn,1.38,shannon_exact_cn
mp-755834,AgSnO3,Ag1 Sn1 O3,"Full Formula (Ag2 Sn2 O6)
Reduced Formula: AgSnO3
abc   :   6.605300   6.605300   3.286703
angles:  90.000000  90.000000 110.181322
pbc   :       True       True       True
Sites (10)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Ag    0         0         0       0.005
  1  Ag    0.5       0.5       0      -0.014
  2  Sn    0         0.5       0.5     0
  3  Sn    0.5       0         0.5     0
  4  O     0.672534  0.932541  0       0.001
  5  O     0.932541  0.672534  0       0.002
  6  O     0.326566  0.673434  0.5    -0.007
  7  O     0.673434  0.326566  0.5    -0.007
  8  O     0.067459  0.327466  0       0.002
  9  O     0.327466  0.067459  0       0.001",0.0,GGA Static,True,['Sn'],['O'],2,0,False,,['Ag'],{'Ag': 6.0},True,Ag,Sn,O,2.0,4.0,-2.0,,6.0,4.0,6.0,0.94,shannon_exact_cn,0.69,shannon_exact_cn,1.38,shannon_exact_cn
mp-558637,AgTeO3,Ag1 Te1 O3,"Full Formula (Ag8 Te8 O24)
Reduced Formula: AgTeO3
abc   :  11.826693   6.024564   9.221229
angles:  61.033231  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.673402  0.428131  0.723435        -0
  1  Ag    0.645109  0.607509  0.969552        -0
  2  Ag    0.826598  0.428131  0.223435        -0
  3  Ag    0.145109  0.392491  0.530448        -0
  4  Ag    0.173402  0.571869  0.776565        -0
  5  Ag    0.354891  0.392491  0.030448        -0
  6  Ag    0.854891  0.607509  0.469552        -0
  7  Ag    0.326598  0.571869  0.276565        -0
  8  Te    0.623313  0.091484  0.508165        -0
  9  Te    0.075841  0.065941  0.3138           0
 10  Te    0.575841  0.934059  0.1862           0
 11  Te    0.123313  0.908516  0.991835        -0
 12  Te    0.924159  0.934059  0.6862           0
 13  Te    0.424159  0.065941  0.8138           0
 14  Te    0.876687  0.091484  0.008165        -0
 15  Te    0.376687  0.908516  0.491835        -0
 16  O     0.958073  0.231529  0.483752        -0
 17  O     0.147097  0.857644  0.224187        -0
 18  O     0.462808  0.226827  0.444987        -0
 19  O     0.037192  0.226827  0.944987        -0
 20  O     0.087685  0.976767  0.763122        -0
 21  O     0.852903  0.142356  0.775813        -0
 22  O     0.314644  0.58515   0.561329        -0
 23  O     0.412315  0.976767  0.263122        -0
 24  O     0.74102   0.887117  0.088396        -0
 25  O     0.587685  0.023233  0.736878        -0
 26  O     0.75898   0.887117  0.588396        -0
 27  O     0.458073  0.768471  0.016248        -0
 28  O     0.041927  0.768471  0.516248        -0
 29  O     0.25898   0.112883  0.911604        -0
 30  O     0.185356  0.58515   0.061329        -0
 31  O     0.962808  0.773173  0.055013        -0
 32  O     0.541927  0.231529  0.983752        -0
 33  O     0.685356  0.41485   0.438671        -0
 34  O     0.647097  0.142356  0.275813        -0
 35  O     0.912315  0.023233  0.236878        -0
 36  O     0.352903  0.857644  0.724187        -0
 37  O     0.814644  0.41485   0.938671        -0
 38  O     0.537192  0.773173  0.555013        -0
 39  O     0.24102   0.112883  0.411604        -0",1.6662000000000003,GGA Static,True,['Te'],['O'],16,0,True,,['Ag'],{'Ag': 6.0},True,Ag,Te,O,2.0,4.0,-2.0,,5.5,3.8333333333333335,6.0,0.94,shannon_exact_cn,0.97,shannon_exact_cn,1.38,shannon_exact_cn
mp-559257,AgTeO3,Ag1 Te1 O3,"Full Formula (Ag8 Te8 O24)
Reduced Formula: AgTeO3
abc   :   6.924408   6.518629  13.295518
angles:  88.996669  90.000000  90.000000
pbc   :       True       True       True
Sites (40)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ag    0.170918  0.482422  0.92696          0
  1  Ag    0.329082  0.482422  0.42696          0
  2  Ag    0.453076  0.528808  0.189692         0
  3  Ag    0.670918  0.517578  0.57304          0
  4  Ag    0.546924  0.471192  0.810308         0
  5  Ag    0.046924  0.528808  0.689692         0
  6  Ag    0.829082  0.517578  0.07304          0
  7  Ag    0.953076  0.471192  0.310308         0
  8  Te    0.137001  0.993959  0.41049          0
  9  Te    0.843488  0.866119  0.856554         0
 10  Te    0.656512  0.866119  0.356554         0
 11  Te    0.362999  0.993959  0.91049          0
 12  Te    0.343488  0.133881  0.643446         0
 13  Te    0.637001  0.006041  0.08951          0
 14  Te    0.862999  0.006041  0.58951          0
 15  Te    0.156512  0.133881  0.143446         0
 16  O     0.918754  0.159901  0.464344        -0
 17  O     0.682999  0.839774  0.514476         0
 18  O     0.081246  0.840099  0.535656        -0
 19  O     0.647766  0.58154   0.359517        -0
 20  O     0.852234  0.58154   0.859517        -0
 21  O     0.345552  0.190831  0.803748         0
 22  O     0.669935  0.191233  0.630197         0
 23  O     0.330065  0.808767  0.369803         0
 24  O     0.052514  0.165944  0.661123         0
 25  O     0.654448  0.809169  0.196252         0
 26  O     0.552514  0.834056  0.838877         0
 27  O     0.447486  0.165944  0.161123         0
 28  O     0.845552  0.809169  0.696252         0
 29  O     0.147766  0.41846   0.140483        -0
 30  O     0.418754  0.840099  0.035656        -0
 31  O     0.182999  0.160226  0.985524         0
 32  O     0.817001  0.839774  0.014476         0
 33  O     0.830065  0.191233  0.130197         0
 34  O     0.947486  0.834056  0.338877         0
 35  O     0.154448  0.190831  0.303748         0
 36  O     0.317001  0.160226  0.485524         0
 37  O     0.352234  0.41846   0.640483        -0
 38  O     0.169935  0.808767  0.869803         0
 39  O     0.581246  0.159901  0.964344        -0",1.4211,GGA Static,True,['Te'],['O'],8,0,False,,['Ag'],{'Ag': 3.5},False,Ag,Te,O,2.0,4.0,-2.0,,5.5,3.0,3.5,0.94,shannon_fallback_cn,0.97,shannon_exact_cn,1.36,shannon_exact_cn
